0.74
0.73
0.74
0.74
0.76
0.73
0.74
0.74
0.73
0.74
0.73
0.74
0.74
0.74
0.74
0.73
0.74
0.76
0.74
0.74
0.73
0.74
0.74
0.74
0.74
0.74
0.73
0.74
0.73
0.73
0.74
0.74
0.74
0.74
0.74
0.73
0.73
0.74
0.74
0.73
0.74
0.74
0.73
0.74
0.73
0.73
0.73
0.74
0.74
0.74
0.74
0.73
0.73
0.74
0.74
0.73
0.73
0.76
0.74
0.76
0.74
0.74
0.74
0.74
0.76
0.74
0.73
0.74
0.74
0.74
0.76
0.76
0.73
0.74
0.74
0.73
0.73
0.73
0.74
0.73
0.74
0.74
0.73
0.74
0.74
0.76
0.74
0.74
0.74
0.74
0.76
0.74
0.74
0.74
0.74
0.74
0.74
0.76
0.78
0.73
0.74
0.74
0.74
0.74
0.73
0.73
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.73
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.76
0.74
0.74
0.73
0.74
0.73
0.73
0.73
0.73
0.73
0.74
0.74
0.74
0.76
0.74
0.76
0.74
0.74
0.73
0.74
0.74
0.73
0.74
0.73
0.74
0.74
0.74
0.74
0.76
0.74
0.74
0.74
0.74
0.74
0.73
0.73
0.73
0.74
0.73
0.76
0.74
0.74
0.73
0.74
0.74
0.74
0.76
0.74
0.73
0.74
0.74
0.74
0.73
0.73
0.73
0.76
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.73
0.74
0.76
0.73
0.74
0.74
0.76
0.74
0.74
0.74
0.76
0.76
0.74
0.74
0.74
0.74
0.73
0.74
0.74
0.74
0.74
0.74
0.76
0.73
0.74
0.76
0.73
0.74
0.74
0.73
0.74
0.73
0.73
0.74
0.76
0.74
0.74
0.76
0.76
0.74
0.74
0.74
0.73
0.74
0.74
0.74
0.73
0.74
0.74
0.73
0.74
0.73
0.74
0.76
0.74
0.73
0.74
0.73
0.73
0.74
0.74
0.76
0.73
0.76
0.73
0.74
0.74
0.74
0.73
0.73
0.74
0.74
0.74
0.74
0.74
0.74
0.76
0.76
0.74
0.74
0.74
0.74
0.74
0.74
0.73
0.73
0.73
0.71
0.73
0.74
0.73
0.76
0.74
0.73
0.74
0.74
0.74
0.74
0.73
0.73
0.74
0.74
0.74
0.74
0.74
0.73
0.76
0.73
0.74
0.74
0.74
0.73
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.74
0.73
0.74
0.73
0.74
0.73
0.74
0.74
0.74
